result #	query	article title	article url	article description	total nr of results indicated by Google	Extra settings	
408	“open internet” site:netneutrality.michaelgeist.ca	Ordinary Thursday Anything But For Canadian Internet | Neutrality	http://netneutrality.michaelgeist.ca/ordinary-thursday-anything-canadian-internet-0	22 Jun 2009 ... CRTC Network Management Hearings, Day Two: Open Internet Coalition, Zip.ca, CISP , Roks, Mezei. Jul.  7/09 |. Comments (2555) ...netneutrality.michaelgeist.ca/ordinary-thursday-anything-canadian-internet-0 - Cached 	1030		
409	“open internet” site:netneutrality.michaelgeist.ca	garneau | Neutrality	http://netneutrality.michaelgeist.ca/category/keywords/garneau	With two major parties - Liberals and NDP - now standing squarely in favour of protecting an open Internet , pressure is  likely to build on the Conservatives ...  	1030		
410	“open internet” site:netneutrality.michaelgeist.ca	Neutrality	http://netneutrality.michaelgeist.ca/neutrality-blog?page=1	Fighting for some limitations are consumer groups, creator group, Saveournet.ca, and the Open Internet Coalition. They have proposed a test to determine ...  	1030		
411	“open internet” site:netneutrality.michaelgeist.ca	CRTC Network Management Hearings, Day Four: CAIP, CIPPIC for CDM ...	http://netneutrality.michaelgeist.ca/crtc-network-management-hearings-day-four-caip-cippic-cdm-execulink-primus	The values inherent in the open Internet are values attracting widespread citizen action. ... We are here to convince you of the value of an open Internet . ...netneutrality.michaelgeist.ca/crtc-network-management-hearings-day-four-caip-cippic-cdm-execulink-primus - Cached 	1030		
412	“open internet” site:netneutrality.michaelgeist.ca	Lessons from the Net Neutrality Lobby: Balancing openness and ...	http://netneutrality.michaelgeist.ca/lessons-net-neutrality-lobby-balancing-openness-and-control-networked-society	There's no middleman . . .the free and open Internet brings with it the ... CRTC Network Management Hearings, Day Two: Open Internet Coalition, Zip.ca, ...  	1030		
413	“open internet” site:netneutrality.michaelgeist.ca	In Case You Missed It: Reflecting on the CRTC's Net Neutrality ...	http://netneutrality.michaelgeist.ca/case-you-missed-it-reflecting-crtcs-net-neutrality-hearing	15 Jul 2009 ... First, the Commission could adopt the Open Internet Coalition/CIPPIC ... CRTC Network Management Hearings, Day Two: Open Internet Coalition, ...  	1030		
414	“open internet” site:netneutrality.michaelgeist.ca	Neutrality	http://netneutrality.michaelgeist.ca/neutrality-blog?page=3	While the submission from the Open Internet Coalition has attracted some media ..... CRTC Network Management Hearings, Day Two: Open Internet Coalition, ...  	1030		
415	“open internet” site:netneutrality.michaelgeist.ca	Small ISPs fight ruling that let Bell throttle internet speeds ...	http://netneutrality.michaelgeist.ca/small-isps-fight-ruling-let-bell-throttle-internet-speeds	CRTC Network Management Hearings, Day Two: Open Internet Coalition, Zip.ca, CISP , Roks, Mezei. Jul.  7/09 |. Comments (2555) ...netneutrality.michaelgeist.ca/small-isps-fight-ruling-let-bell-throttle-internet-speeds - Cached 	1030		
416	“open internet” site:netneutrality.michaelgeist.ca	U.S. Net Neutrality Bill Big Leap Over Canadian Law | Neutrality	http://netneutrality.michaelgeist.ca/us-net-neutrality-bill-big-leap-over-canadian-law	12 Aug 2009 ... CRTC Network Management Hearings, Day Two: Open Internet Coalition, Zip.ca, CISP , Roks, Mezei. Jul.  7/09 |. Comments (2555) ...netneutrality.michaelgeist.ca/us-net-neutrality-bill-big-leap-over-canadian-law - Cached 	1030		
417	“open internet” site:netneutrality.michaelgeist.ca	Neutrality	http://netneutrality.michaelgeist.ca/neutrality-blog?page=7	19 Apr 2007 ... CRTC Network Management Hearings, Day Two: Open Internet Coalition, Zip.ca, CISP , Roks, Mezei. Jul.  7/09 |. Comments (2555) ...netneutrality.michaelgeist.ca/neutrality-blog?page=7 - Cached 	1030		
418	“open internet” site:netneutrality.michaelgeist.ca	crtc | Neutrality	http://netneutrality.michaelgeist.ca/category/keywords/crtc?page=2	While the submission from the Open Internet Coalition has attracted some media .... CRTC Network Management Hearings, Day Two: Open Internet Coalition, ...  	1030		
419	“open internet” site:netneutrality.michaelgeist.ca	network management | Neutrality	http://netneutrality.michaelgeist.ca/category/keywords/network-management?page=1	CRTC Network Management Hearings, Day Two: Open Internet Coalition, Zip.ca, CISP , Roks, Mezei. Jul.  7/09 |. Comments (2555) ...netneutrality.michaelgeist.ca/category/.../network-management?page... - Cached 	1030		
420	“open internet” site:netneutrality.michaelgeist.ca	Internet service providers | Neutrality	http://netneutrality.michaelgeist.ca/category/topics/internet-service-providers?page=3	CRTC Network Management Hearings, Day Two: Open Internet Coalition, Zip.ca, CISP , Roks, Mezei. Jul.  7/09 |. Comments (2555) ...netneutrality.michaelgeist.ca/category/.../internet-service-providers?... - Cached 	1030		
421	“open internet” site:netneutrality.michaelgeist.ca	Neutrality	http://netneutrality.michaelgeist.ca/neutrality-blog?page=6	CRTC Network Management Hearings, Day Two: Open Internet Coalition, Zip.ca, CISP , Roks, Mezei. Jul.  7/09 |. Comments (2555) ...netneutrality.michaelgeist.ca/neutrality-blog?page=6 - Cached 	1030		
422	“open internet” site:netneutrality.michaelgeist.ca	Bell's 'Throttling' Plan a Threat to a Competitive Net | Neutrality	http://netneutrality.michaelgeist.ca/bells-throttling-plan-threat-competitive-net	1 Apr 2008 ... CRTC Network Management Hearings, Day Two: Open Internet Coalition, Zip.ca, CISP , Roks, Mezei. Jul.  7/09 |. Comments (2555) ...netneutrality.michaelgeist.ca/bells-throttling-plan-threat-competitive-net - Cached 	1030		
423	“open internet” site:netneutrality.michaelgeist.ca	Canadian Creators Groups Come Out for Net Neutrality  | Neutrality	http://netneutrality.michaelgeist.ca/canadian-creators-groups-come-out-net-neutrality	25 Feb 2009 ... While the submission from the Open Internet Coalition has attracted ... CRTC Network Management Hearings, Day Two: Open Internet Coalition, ...  	1030		
424	“open internet” site:netneutrality.michaelgeist.ca	Bell to continue playing Net traffic warden | Neutrality	http://netneutrality.michaelgeist.ca/bell-continue-playing-net-traffic-warden-0	CRTC Network Management Hearings, Day Two: Open Internet Coalition, Zip.ca, CISP , Roks, Mezei. Jul.  7/09 |. Comments (2555) ...netneutrality.michaelgeist.ca/bell-continue-playing-net-traffic-warden-0 - Cached 	1030		
425	“open internet” site:netneutrality.michaelgeist.ca	pelmorex | Neutrality	http://netneutrality.michaelgeist.ca/category/keywords/pelmorex	9 Mar 2009 ... CRTC Network Management Hearings, Day Two: Open Internet Coalition, Zip.ca, CISP , Roks, Mezei. Jul.  7/09 |. Comments (2555) ...netneutrality.michaelgeist.ca/category/keywords/pelmorex - Cached 	1030		
426	“open internet” site:netneutrality.michaelgeist.ca	ecpa | Neutrality	http://netneutrality.michaelgeist.ca/category/keywords/ecpa	CRTC Network Management Hearings, Day Two: Open Internet Coalition, Zip.ca, CISP , Roks, Mezei. Jul.  7/09 |. Comments (2555) ...netneutrality.michaelgeist.ca/category/keywords/ecpa - Cached 	1030		
427	“open internet” site:netneutrality.michaelgeist.ca	BitTorrent Speaks: Correcting the  Record in CRTC Net Neutrality ...	http://netneutrality.michaelgeist.ca/bittorrent-speaks-correcting-record-crtc-net-neutrality-hearing	28 Jul 2009 ... CRTC Network Management Hearings, Day Two: Open Internet Coalition, Zip.ca, CISP , Roks, Mezei. Jul.  7/09 |. Comments (2555) ...netneutrality.michaelgeist.ca/bittorrent-speaks-correcting-record-crtc-net-neutrality-hearing - Cached 	1030		
428	“open internet” site:netneutrality.michaelgeist.ca	Rogers Again Injects Web Pages With Its Own Content | Neutrality	http://netneutrality.michaelgeist.ca/rogers-again-injects-web-pages-its-own-content	CRTC Network Management Hearings, Day Two: Open Internet Coalition, Zip.ca, CISP , Roks, Mezei. Jul.  7/09 |. Comments (2555) ...netneutrality.michaelgeist.ca/rogers-again-injects-web-pages-its-own-content - Cached 	1030		
429	“open internet” site:netneutrality.michaelgeist.ca	CRTC Network Management Hearing, Day Six: Union des Consommateurs ...	http://netneutrality.michaelgeist.ca/crtc-network-management-hearing-day-six-union-des-consommateurs-rogers-videotron-shaw	14 Jul 2009 ... Rogers stated that they are committed to an open internet . ...... CRTC Network Management Hearings, Day Two: Open Internet Coalition, ...  	1030		
430	“open internet” site:netneutrality.michaelgeist.ca	vuze | Neutrality	http://netneutrality.michaelgeist.ca/category/keywords/vuze	CRTC Network Management Hearings, Day Two: Open Internet Coalition, Zip.ca, CISP , Roks, Mezei. Jul.  7/09 |. Comments (2555) ...netneutrality.michaelgeist.ca/category/keywords/vuze - Cached 	1030		
431	“open internet” site:netneutrality.michaelgeist.ca	rogers | Neutrality	http://netneutrality.michaelgeist.ca/category/keywords/rogers	6 Jul 2009 ... CRTC Network Management Hearings, Day Two: Open Internet Coalition, Zip.ca, CISP , Roks, Mezei. Jul.  7/09 |. Comments (2555) ...netneutrality.michaelgeist.ca/category/keywords/rogers - Cached 	1030		
432	“open internet” site:netneutrality.michaelgeist.ca	bittorrent | Neutrality	http://netneutrality.michaelgeist.ca/category/keywords/bittorrent	24 Mar 2008 ... CRTC Network Management Hearings, Day Two: Open Internet Coalition, Zip.ca, CISP , Roks, Mezei. Jul.  7/09 |. Comments (2555) ...netneutrality.michaelgeist.ca/category/keywords/bittorrent - Cached 	1030		
433	“open internet” site:wired.com/epicenter/2009/09/net-neutrality-announcement	FCC Backs Net Neutrality â And Then Some | Epicenter | Wired.com	http://www.wired.com/epicenter/2009/09/net-neutrality-announcement/	He said that an open internet is necessary for economic growth and democratic participation. The rules were originally applied only to wireline broadband ...  	1		
434	“open internet” site:wearetheweb.org	n/a	n/a	n/a	n/a		
435	“open internet” site:saveournet.ca	Open Internet Town Hall (Toronto) | SaveOurNet.ca	http://saveournet.ca/toronto	8 Jun 2009 ... Held during Net Change Week in Toronto, SaveourNet.ca and Rabble.ca present Toronto's Open Internet Town Hall, which will be filmed by ...  	716		
436	“open internet” site:saveournet.ca	SaveOurNet.ca | Protecting your Internet's level playing field	http://saveournet.ca/	SaveOurNet.ca Coalition Commends New Liberal Open Internet Policies .... The first three Open Internet Town Hall meetings (Toronto, Ottawa, and Vancouver) ...  	716		
437	“open internet” site:saveournet.ca	First Three Open Internet Town Hall Meetings up on the web ...	http://saveournet.ca/content/first-three-open-internet-town-hall-meetings-web	24 Nov 2009 ... The first three Open Internet Town Hall meetings (Toronto, Ottawa, and Vancouver ) are posted at: http://saveournet.ca/media. ...saveournet.ca/.../first-three-open-internet-town-hall-meetings-web - Cached 	716		
438	“open internet” site:saveournet.ca	The Open Internet: It's for everyone | SaveOurNet.ca	http://saveournet.ca/content/open-internet-its-everyone	30 Oct 2009 ... SaveOurNet.ca Coalition Commends New Liberal Open Internet Policies ... First Three Open Internet Town Hall Meetings up on the web! ...  	716		
439	“open internet” site:saveournet.ca	SaveOurNet.ca Coalition Commends New Liberal Open Internet ...	http://saveournet.ca/content/saveournetca-coalition-commends-new-liberal-open-internet-policies	OTTAWA â The SaveOurNet.ca coalition, a broad alliance of groups fighting for a free and open Internet , is calling today's release by the Liberal Party of ...  	716		
440	“open internet” site:saveournet.ca	Nearly 3500 Canadians Call for Open Internet | SaveOurNet.ca	http://saveournet.ca/content/nearly-3500-canadians-call-open-internet	20 Feb 2009 ... Canada must start moving in a positive direction toward ensuring an accessible, open Internet for everyone. SaveOurNet.ca co-founder Steve ...  	716		
441	“open internet” site:saveournet.ca	Vancouver's Open Internet Town Hall (and Dance Party) this ...	http://saveournet.ca/content/vancouvers-open-internet-town-hall-and-dance-party-saturday	Rocky is consider a hero to many who believe in the importance of the open Internet both for his open Internet offerings, and for Rocky's weigh in on ...  	716		
